name,lat,lng,attr,distance(km),cool_time_Lv1(h),cool_time_Lv1(hms),cool_time_Lv2(h),cool_time_Lv2(hms),cool_time_Lv3(h),cool_time_Lv3(hms),cool_time_Lv4(h),cool_time_Lv4(hms),cool_time_Lv5(h),cool_time_Lv5(hms),cool_time_Lv6(h),cool_time_Lv6(hms),cool_time_Lv7(h),cool_time_Lv7(hms)
味岡,35.309301,136.940304,heat,942.449,20.95843,20時間57分30秒,19.63936,19時間38分22秒,18.35388,18時間21分14秒,17.10199,17時間6分7秒,14.38788,14時間23分16秒,11.79971,11時間47分59秒,9.33750,9時間20分15秒
田県神社前,35.317422,136.943675,heat,941.497,20.95663,20時間57分24秒,19.63650,19時間38分11秒,18.35007,18時間21分0秒,17.09734,17時間5分50秒,14.38252,14時間22分57秒,11.79407,11時間47分39秒,9.33198,9時間19分55秒
楽田,35.330548,136.950101,eco,939.926,20.95366,20時間57分13秒,19.63178,19時間37分54秒,18.34378,18時間20分38秒,17.08967,17時間5分23秒,14.37367,14時間22分25秒,11.78473,11時間47分5秒,9.32285,9時間19分22秒
羽黒(愛知),35.351519,136.952486,eco,937.688,20.94941,20時間56分58秒,19.62503,19時間37分30秒,18.33479,18時間20分5秒,17.07870,17時間4分43秒,14.36103,14時間21分40秒,11.77139,11時間46分17秒,9.30981,9時間18分35秒
西笠松,35.36906,136.757901,cool,942.763,20.95902,20時間57分32秒,19.64030,19時間38分25秒,18.35513,18時間21分18秒,17.10352,17時間6分13秒,14.38964,14時間23分23秒,11.80157,11時間48分6秒,9.33932,9時間20分22秒
柳津(岐阜),35.365114,136.73965,heat,943.823,20.96102,20時間57分40秒,19.64348,19時間38分37秒,18.35936,18時間21分34秒,17.10867,17時間6分31秒,14.39559,14時間23分44秒,11.80785,11時間48分28秒,9.34545,9時間20分44秒
南宿,35.347869,136.728604,heat,945.981,20.96507,20時間57分54秒,19.64993,19時間39分0秒,18.36795,18時間22分5秒,17.11915,17時間7分9秒,14.40767,14時間24分28秒,11.82058,11時間49分14秒,9.35790,9時間21分28秒
須賀,35.340192,136.726805,eco,946.829,20.96667,20時間58分0秒,19.65245,19時間39分9秒,18.37132,18時間22分17秒,17.12325,17時間7分24秒,14.41240,14時間24分45秒,11.82558,11時間49分32秒,9.36279,9時間21分46秒
不破一色,35.332959,136.721897,eco,947.744,20.96838,20時間58分6秒,19.65518,19時間39分19秒,18.37494,18時間22分30秒,17.12768,17時間7分40秒,14.41750,14時間25分3秒,11.83096,11時間49分51秒,9.36805,9時間22分5秒
竹鼻,35.326734,136.706399,eco,948.939,20.97061,20時間58分14秒,19.65873,19時間39分31秒,18.37967,18時間22分47秒,17.13344,17時間8分0秒,14.42415,14時間25分27秒,11.83797,11時間50分17秒,9.37491,9時間22分30秒
羽島市役所前,35.321924,136.70003,eco,949.659,20.97196,20時間58分19秒,19.66086,19時間39分39秒,18.38252,18時間22分57秒,17.13691,17時間8分13秒,14.42815,14時間25分41秒,11.84219,11時間50分32秒,9.37903,9時間22分45秒
江吉良,35.31543,136.699686,heat,950.334,20.97322,20時間58分24秒,19.66286,19時間39分46秒,18.38518,18時間23分7秒,17.14016,17時間8分25秒,14.43190,14時間25分55秒,11.84615,11時間50分46秒,9.38290,9時間22分58秒
新羽島,35.315471,136.686582,heat,950.804,20.97409,20時間58分27秒,19.66426,19時間39分51秒,18.38703,18時間23分13秒,17.14242,17時間8分33秒,14.43451,14時間26分4秒,11.84889,11時間50分56秒,9.38559,9時間23分8秒
大阪難波,34.667113,135.499144,heat,1062.047,21.16221,21時間9分44秒,19.96321,19時間57分48秒,18.78515,18時間47分7秒,17.62804,17時間37分41秒,14.99449,14時間59分40秒,12.43950,12時間26分22秒,9.96307,9時間57分47秒
なんば,34.666316,135.500277,eco,1062.080,21.16226,21時間9分44秒,19.96328,19時間57分48秒,18.78525,18時間47分7秒,17.62817,17時間37分41秒,14.99464,14時間59分41秒,12.43966,12時間26分23秒,9.96322,9時間57分48秒
近鉄日本橋,34.666949,135.505818,heat,1061.790,21.16182,21時間9分43秒,19.96259,19時間57分45秒,18.78432,18時間47分4秒,17.62703,17時間37分37秒,14.99333,14時間59分36秒,12.43828,12時間26分18秒,9.96187,9時間57分43秒
日本橋(大阪),34.667146,135.506635,cool,1061.737,21.16174,21時間9分42秒,19.96246,19時間57分45秒,18.78415,18時間47分3秒,17.62682,17時間37分37秒,14.99309,14時間59分35秒,12.43803,12時間26分17秒,9.96163,9時間57分42秒
大阪上本町,34.665513,135.522189,heat,1061.262,21.16102,21時間9分40秒,19.96131,19時間57分41秒,18.78263,18時間46分57秒,17.62496,17時間37分30秒,14.99095,14時間59分27秒,12.43576,12時間26分9秒,9.95941,9時間57分34秒
今里(近畿日本鉄道),34.664788,135.549917,heat,1060.201,21.15941,21時間9分34秒,19.95875,19時間57分31秒,18.77921,18時間46分45秒,17.62080,17時間37分15秒,14.98615,14時間59分10秒,12.43070,12時間25分51秒,9.95446,9時間57分16秒
布施,34.664092,135.563516,heat,1059.717,21.15867,21時間9分31秒,19.95758,19時間57分27秒,18.77765,18時間46分40秒,17.61890,17時間37分8秒,14.98395,14時間59分2秒,12.42839,12時間25分42秒,9.95220,9時間57分8秒
大和西大寺,34.69358,135.783169,eco,1047.955,21.14053,21時間8分26秒,19.92875,19時間55分44秒,18.73927,18時間44分21秒,17.57207,17時間34分19秒,14.92996,14時間55分48秒,12.37144,12時間22分17秒,9.89652,9時間53分47秒
尼ヶ辻,34.681109,135.783519,eco,1049.191,21.14246,21時間8分33秒,19.93182,19時間55分55秒,18.74334,18時間44分36秒,17.57705,17時間34分37秒,14.93569,14時間56分8秒,12.37749,12時間22分39秒,9.90243,9時間54分9秒
西ノ京,34.670652,135.783186,eco,1050.253,21.14411,21時間8分39秒,19.93444,19時間56分4秒,18.74684,18時間44分49秒,17.58131,17時間34分53秒,14.94061,14時間56分26秒,12.38268,12時間22分58秒,9.90750,9時間54分27秒
九条(奈良),34.659523,135.782894,eco,1051.381,21.14586,21時間8分45秒,19.93722,19時間56分14秒,18.75054,18時間45分2秒,17.58583,17時間35分9秒,14.94582,14時間56分45秒,12.38817,12時間23分17秒,9.91288,9時間54分46秒
近鉄郡山,34.646041,135.780756,eco,1052.818,21.14809,21時間8分53秒,19.94076,19時間56分27秒,18.75525,18時間45分19秒,17.59157,17時間35分30秒,14.95244,14時間57分9秒,12.39515,12時間23分43秒,9.91971,9時間55分11秒
筒井(奈良),34.620152,135.78067,cool,1055.420,21.15210,21時間9分8秒,19.94713,19時間56分50秒,18.76374,18時間45分49秒,17.60192,17時間36分7秒,14.96438,14時間57分52秒,12.40774,12時間24分28秒,9.93202,9時間55分55秒
平端,34.606712,135.782804,cool,1056.685,21.15404,21時間9分15秒,19.95022,19時間57分1秒,18.76785,18時間46分4秒,17.60694,17時間36分25秒,14.97016,14時間58分13秒,12.41384,12時間24分50秒,9.93798,9時間56分17秒
ファミリー公園前,34.597968,135.784987,cool,1057.478,21.15525,21時間9分19秒,19.95215,19時間57分8秒,18.77042,18時間46分14秒,17.61007,17時間36分36秒,14.97378,14時間58分26秒,12.41765,12時間25分4秒,9.94171,9時間56分30秒
結崎,34.584586,135.784782,cool,1058.830,21.15732,21時間9分26秒,19.95543,19時間57分20秒,18.77479,18時間46分29秒,17.61541,17時間36分55秒,14.97993,14時間58分48秒,12.42414,12時間25分27秒,9.94805,9時間56分53秒
石見,34.571499,135.785765,heat,1060.107,21.15927,21時間9分33秒,19.95852,19時間57分31秒,18.77891,18時間46分44秒,17.62043,17時間37分14秒,14.98572,14時間59分9秒,12.43025,12時間25分49秒,9.95402,9時間57分14秒
田原本,34.553068,135.790837,heat,1061.761,21.16178,21時間9分42秒,19.96252,19時間57分45秒,18.78423,18時間47分3秒,17.62692,17時間37分37秒,14.99320,14時間59分36秒,12.43814,12時間26分17秒,9.96174,9時間57分42秒
西田原本,34.553909,135.789512,cool,1061.729,21.16173,21時間9分42秒,19.96244,19時間57分45秒,18.78413,18時間47分3秒,17.62679,17時間37分36秒,14.99306,14時間59分35秒,12.43799,12時間26分17秒,9.96159,9時間57分42秒
笠縫,34.541422,135.794076,heat,1062.806,21.16336,21時間9分48秒,19.96503,19時間57分54秒,18.78758,18時間47分15秒,17.63100,17時間37分52秒,14.99791,14時間59分52秒,12.44311,12時間26分35秒,9.96660,9時間58分0秒
新ノ口,34.525332,135.794631,heat,1064.404,21.16578,21時間9分57秒,19.96887,19時間58分8秒,18.79269,18時間47分34秒,17.63724,17時間38分14秒,15.00510,15時間0分18秒,12.45069,12時間27分2秒,9.97401,9時間58分26秒
大和八木,34.513208,135.791484,heat,1065.746,21.16780,21時間10分4秒,19.97208,19時間58分19秒,18.79697,18時間47分49秒,17.64245,17時間38分33秒,15.01112,15時間0分40秒,12.45704,12時間27分25秒,9.98021,9時間58分49秒
八木西口,34.509309,135.790707,heat,1066.169,21.16843,21時間10分6秒,19.97309,19時間58分23秒,18.79831,18時間47分54秒,17.64409,17時間38分39秒,15.01301,15時間0分47秒,12.45903,12時間27分33秒,9.98217,9時間58分56秒
畝傍御陵前,34.492758,135.794254,heat,1067.697,21.17073,21時間10分15秒,19.97673,19時間58分36秒,18.80316,18時間48分11秒,17.65001,17時間39分0秒,15.01983,15時間1分11秒,12.46623,12時間27分58秒,9.98920,9時間59分21秒
橿原神宮前,34.483987,135.79434,heat,1068.577,21.17204,21時間10分19秒,19.97883,19時間58分44秒,18.80595,18時間48分21秒,17.65341,17時間39分12秒,15.02375,15時間1分26秒,12.47036,12時間28分13秒,9.99324,9時間59分36秒
河堀口,34.641166,135.524237,heat,1063.600,21.16456,21時間9分52秒,19.96694,19時間58分1秒,18.79012,18時間47分24秒,17.63410,17時間38分3秒,15.00149,15時間0分5秒,12.44688,12時間26分49秒,9.97028,9時間58分13秒
北田辺,34.632184,135.528934,heat,1064.302,21.16562,21時間9分56秒,19.96862,19時間58分7秒,18.79236,18時間47分33秒,17.63684,17時間38分13秒,15.00464,15時間0分17秒,12.45021,12時間27分1秒,9.97354,9時間58分25秒
今川(大阪),34.626226,135.531148,heat,1064.805,21.16638,21時間9分59秒,19.96983,19時間58分11秒,18.79397,18時間47分38秒,17.63880,17時間38分20秒,15.00690,15時間0分25秒,12.45259,12時間27分9秒,9.97587,9時間58分33秒
針中野,34.616969,135.533078,heat,1065.648,21.16765,21時間10分4秒,19.97185,19時間58分19秒,18.79665,18時間47分48秒,17.64207,17時間38分31秒,15.01068,15時間0分38秒,12.45657,12時間27分24秒,9.97976,9時間58分47秒
矢田(大阪),34.605926,135.532942,heat,1066.754,21.16931,21時間10分10秒,19.97449,19時間58分28秒,18.80017,18時間48分1秒,17.64636,17時間38分47秒,15.01562,15時間0分56秒,12.46179,12時間27分42秒,9.98486,9時間59分6秒
河内天美,34.585823,135.535509,heat,1068.653,21.17216,21時間10分20秒,19.97901,19時間58分44秒,18.80619,18時間48分22秒,17.65370,17時間39分13秒,15.02409,15時間1分27秒,12.47072,12時間28分15秒,9.99359,9時間59分37秒
布忍,34.577824,135.539415,heat,1069.292,21.17311,21時間10分23秒,19.98052,19時間58分50秒,18.80821,18時間48分30秒,17.65617,17時間39分22秒,15.02693,15時間1分37秒,12.47372,12時間28分25秒,9.99652,9時間59分47秒
高見ノ里,34.575232,135.546189,heat,1069.276,21.17309,21時間10分23秒,19.98049,19時間58分50秒,18.80816,18時間48分29秒,17.65611,17時間39分22秒,15.02686,15時間1分37秒,12.47364,12時間28分25秒,9.99645,9時間59分47秒
河内松原,34.575563,135.557097,heat,1068.801,21.17238,21時間10分21秒,19.97936,19時間58分46秒,18.80666,18時間48分24秒,17.65427,17時間39分15秒,15.02475,15時間1分29秒,12.47141,12時間28分17秒,9.99427,9時間59分39秒
恵我ノ荘,34.573591,135.572751,eco,1068.366,21.17173,21時間10分18秒,19.97832,19時間58分42秒,18.80528,18時間48分19秒,17.65260,17時間39分9秒,15.02281,15時間1分22秒,12.46937,12時間28分10秒,9.99228,9時間59分32秒
高鷲,34.571602,135.584503,eco,1068.091,21.17131,21時間10分17秒,19.97767,19時間58分40秒,18.80441,18時間48分16秒,17.65153,17時間39分6秒,15.02159,15時間1分18秒,12.46808,12時間28分5秒,9.99101,9時間59分28秒
藤井寺,34.571669,135.594046,eco,1067.700,21.17073,21時間10分15秒,19.97674,19時間58分36秒,18.80317,18時間48分11秒,17.65002,17時間39分0秒,15.01985,15時間1分11秒,12.46624,12時間27分58秒,9.98922,9時間59分21秒
土師ノ里,34.571603,135.615622,eco,1066.840,21.16944,21時間10分10秒,19.97469,19時間58分29秒,18.80044,18時間48分2秒,17.64670,17時間38分48秒,15.01601,15時間0分58秒,12.46220,12時間27分44秒,9.98526,9時間59分7秒
道明寺,34.56834,135.620399,heat,1066.975,21.16964,21時間10分11秒,19.97501,19時間58分30秒,18.80087,18時間48分3秒,17.64722,17時間38分50秒,15.01661,15時間1分0秒,12.46283,12時間27分46秒,9.98588,9時間59分9秒
古市(大阪),34.55416,135.609092,heat,1068.845,21.17244,21時間10分21秒,19.97946,19時間58分46秒,18.80680,18時間48分24秒,17.65444,17時間39分16秒,15.02494,15時間1分30秒,12.47162,12時間28分18秒,9.99447,9時間59分40秒
駒ヶ谷,34.545751,135.621999,cool,1069.170,21.17293,21時間10分23秒,19.98023,19時間58分49秒,18.80782,18時間48分28秒,17.65570,17時間39分21秒,15.02639,15時間1分35秒,12.47314,12時間28分23秒,9.99596,9時間59分45秒
上ノ太子,34.532974,135.637634,cool,1069.824,21.17390,21時間10分26秒,19.98178,19時間58分54秒,18.80989,18時間48分36秒,17.65822,17時間39分30秒,15.02929,15時間1分45秒,12.47621,12時間28分34秒,9.99896,9時間59分56秒
二上山,34.53907,135.685974,cool,1067.293,21.17012,21時間10分12秒,19.97577,19時間58分33秒,18.80188,18時間48分7秒,17.64845,17時間38分54秒,15.01803,15時間1分5秒,12.46433,12時間27分52秒,9.98734,9時間59分14秒
二上神社口,34.532104,135.69414,cool,1067.668,21.17068,21時間10分14秒,19.97666,19時間58分36秒,18.80307,18時間48分11秒,17.64990,17時間39分0秒,15.01970,15時間1分11秒,12.46609,12時間27分58秒,9.98907,9時間59分21秒
当麻寺,34.516412,135.705897,heat,1068.778,21.17234,21時間10分20秒,19.97930,19時間58分45秒,18.80658,18時間48分24秒,17.65419,17時間39分15秒,15.02465,15時間1分29秒,12.47131,12時間28分17秒,9.99417,9時間59分39秒
磐城,34.511302,135.710869,heat,1069.095,21.17282,21時間10分22秒,19.98006,19時間58分48秒,18.80759,18時間48分27秒,17.65541,17時間39分19秒,15.02606,15時間1分34秒,12.47279,12時間28分22秒,9.99562,9時間59分44秒
尺土,34.508577,135.721404,heat,1068.954,21.17261,21時間10分21秒,19.97972,19時間58分47秒,18.80714,18時間48分26秒,17.65486,17時間39分18秒,15.02543,15時間1分32秒,12.47213,12時間28分20秒,9.99497,9時間59分42秒
高田市,34.507145,135.742119,heat,1068.285,21.17161,21時間10分18秒,19.97813,19時間58分41秒,18.80502,18時間48分18秒,17.65228,17時間39分8秒,15.02245,15時間1分21秒,12.46899,12時間28分8秒,9.99190,9時間59分31秒
浮孔,34.498077,135.754749,eco,1068.702,21.17223,21時間10分20秒,19.97912,19時間58分45秒,18.80634,18時間48分23秒,17.65389,17時間39分14秒,15.02431,15時間1分28秒,12.47095,12時間28分15秒,9.99382,9時間59分38秒
坊城,34.493577,135.764876,eco,1068.759,21.17231,21時間10分20秒,19.97926,19時間58分45秒,18.80652,18時間48分23秒,17.65411,17時間39分15秒,15.02456,15時間1分28秒,12.47122,12時間28分16秒,9.99408,9時間59分39秒
橿原神宮西口,34.486187,135.781372,eco,1068.860,21.17246,21時間10分21秒,19.97950,19時間58分46秒,18.80684,18時間48分25秒,17.65450,17時間39分16秒,15.02501,15時間1分30秒,12.47169,12時間28分18秒,9.99454,9時間59分40秒
播磨,35.078242,136.674595,eco,975.468,21.01911,21時間1分9秒,19.73579,19時間44分9秒,18.48230,18時間28分56秒,17.25863,17時間15分31秒,14.56851,14時間34分7秒,11.99022,11時間59分25秒,9.52377,9時間31分26秒
下深谷,35.096179,136.661818,heat,974.088,21.01664,21時間1分0秒,19.73187,19時間43分55秒,18.47707,18時間28分37秒,17.25225,17時間15分8秒,14.56115,14時間33分40秒,11.98247,11時間58分57秒,9.51619,9時間30分58秒
下野代,35.115899,136.647235,heat,972.593,21.01396,21時間0分50秒,19.72760,19時間43分39秒,18.47139,18時間28分17秒,17.24533,17時間14分43秒,14.55317,14時間33分11秒,11.97405,11時間58分27秒,9.50796,9時間30分29秒
多度,35.133855,136.640594,cool,970.996,21.01108,21時間0分40秒,19.72304,19時間43分23秒,18.46531,18時間27分55秒,17.23791,17時間14分16秒,14.54462,14時間32分41秒,11.96503,11時間57分54秒,9.49914,9時間29分57秒
美濃松山,35.160724,136.632644,eco,968.539,21.00665,21時間0分24秒,19.71599,19時間42分58秒,18.45593,18時間27分21秒,17.22646,17時間13分35秒,14.53142,14時間31分53秒,11.95110,11時間57分4秒,9.48552,9時間29分8秒
石津(岐阜),35.181032,136.627765,eco,966.643,21.00321,21時間0分12秒,19.71053,19時間42分38秒,18.44866,18時間26分55秒,17.21760,17時間13分3秒,14.52119,14時間31分16秒,11.94032,11時間56分25秒,9.47498,9時間28分30秒
美濃山崎,35.198658,136.621595,eco,965.069,21.00035,21時間0分1秒,19.70599,19時間42分22秒,18.44261,18時間26分33秒,17.21021,17時間12分37秒,14.51268,14時間30分46秒,11.93134,11時間55分53秒,9.46620,9時間27分58秒
駒野,35.22385,136.603389,eco,963.164,20.99688,20時間59分49秒,19.70047,19時間42分2秒,18.43526,18時間26分7秒,17.20125,17時間12分5秒,14.50235,14時間30分8秒,11.92044,11時間55分14秒,9.45554,9時間27分20秒
美濃津屋,35.251532,136.566651,eco,961.693,20.99419,20時間59分39秒,19.69620,19時間41分46秒,18.42957,18時間25分46秒,17.19431,17時間11分40秒,14.49434,14時間29分40秒,11.91200,11時間54分43秒,9.44729,9時間26分50秒
養老,35.28693,136.556739,eco,958.462,20.98827,20時間59分18秒,19.68678,19時間41分12秒,18.41703,18時間25分1秒,17.17901,17時間10分44秒,14.47670,14時間28分36秒,11.89340,11時間53分36秒,9.42910,9時間25分45秒
美濃高田,35.309074,136.563602,heat,955.960,20.98366,20時間59分1秒,19.67945,19時間40分46秒,18.40727,18時間24分26秒,17.16711,17時間10分2秒,14.46297,14時間27分47秒,11.87892,11時間52分44秒,9.41494,9時間24分54秒
烏江,35.305346,136.592258,heat,955.281,20.98240,20時間58分57秒,19.67746,19時間40分39秒,18.40461,18時間24分17秒,17.16387,17時間9分50秒,14.45924,14時間27分33秒,11.87498,11時間52分30秒,9.41109,9時間24分40秒
