name,lat,lng,attr,distance(km),cool_time(h),cool_time(hms),reduction(hms)
播磨,35.078242,136.674595,eco,975.468,14.56851,14時間34分7秒,1時間25分53秒
下深谷,35.096179,136.661818,heat,974.088,14.56115,14時間33分40秒,1時間26分20秒
下野代,35.115899,136.647235,heat,972.593,14.55317,14時間33分11秒,1時間26分49秒
多度,35.133855,136.640594,cool,970.996,14.54462,14時間32分41秒,1時間27分19秒
美濃松山,35.160724,136.632644,eco,968.539,14.53142,14時間31分53秒,1時間28分7秒
石津(岐阜),35.181032,136.627765,eco,966.643,14.52119,14時間31分16秒,1時間28分44秒
美濃山崎,35.198658,136.621595,eco,965.069,14.51268,14時間30分46秒,1時間29分14秒
駒野,35.22385,136.603389,eco,963.164,14.50235,14時間30分8秒,1時間29分52秒
美濃津屋,35.251532,136.566651,eco,961.693,14.49434,14時間29分40秒,1時間30分20秒
養老,35.28693,136.556739,eco,958.462,14.47670,14時間28分36秒,1時間31分24秒
美濃高田,35.309074,136.563602,heat,955.960,14.46297,14時間27分47秒,1時間32分13秒
烏江,35.305346,136.592258,heat,955.281,14.45924,14時間27分33秒,1時間32分27秒
大外羽,35.315092,136.597382,heat,954.102,14.45274,14時間27分10秒,1時間32分50秒
友江,35.326501,136.600672,heat,952.821,14.44567,14時間26分44秒,1時間33分16秒
美濃青柳,35.343591,136.603797,heat,950.970,14.43543,14時間26分8秒,1時間33分52秒
西大垣,35.360298,136.603363,cool,949.289,14.42610,14時間25分34秒,1時間34分26秒
室,35.367272,136.606209,cool,948.475,14.42157,14時間25分18秒,1時間34分42秒
北大垣,35.375349,136.601979,cool,947.812,14.41788,14時間25分4秒,1時間34分56秒
東赤坂,35.39414,136.600971,cool,945.942,14.40745,14時間24分27秒,1時間35分33秒
広神戸,35.419651,136.602096,cool,943.312,14.39272,14時間23分34秒,1時間36分26秒
北神戸,35.430013,136.59441,cool,942.547,14.38843,14時間23分18秒,1時間36分42秒
池野,35.436512,136.578712,cool,942.474,14.38802,14時間23分17秒,1時間36分43秒
北池野,35.44335,136.573673,cool,941.970,14.38518,14時間23分7秒,1時間36分53秒
美濃本郷,35.449874,136.571826,cool,941.378,14.38185,14時間22分55秒,1時間37分5秒
揖斐,35.470314,136.572536,cool,939.283,14.37004,14時間22分12秒,1時間37分48秒
長瀬,34.64988,135.577612,heat,1060.560,14.98777,14時間59分16秒,1時間0分44秒
弥刀,34.641337,135.583412,heat,1061.176,14.99056,14時間59分26秒,1時間0分34秒
久宝寺口,34.634593,135.590548,heat,1061.560,14.99229,14時間59分32秒,1時間0分28秒
近鉄八尾,34.62978,135.603591,heat,1061.513,14.99208,14時間59分31秒,1時間0分29秒
河内山本,34.627892,135.619317,heat,1061.068,14.99007,14時間59分24秒,1時間0分36秒
高安,34.619376,135.624403,eco,1061.714,14.99299,14時間59分35秒,1時間0分25秒
恩智,34.609747,135.626308,eco,1062.599,14.99698,14時間59分49秒,1時間0分11秒
法善寺,34.595176,135.626331,eco,1064.054,15.00353,15時間0分13秒,0時間59分47秒
堅下,34.588246,135.627331,eco,1064.707,15.00646,15時間0分23秒,0時間59分37秒
安堂,34.580213,135.629064,cool,1065.440,15.00975,15時間0分35秒,0時間59分25秒
河内国分,34.566754,135.635684,cool,1066.521,15.01458,15時間0分53秒,0時間59分7秒
大阪教育大前,34.555366,135.645139,cool,1067.283,15.01799,15時間1分5秒,0時間58分55秒
関屋(奈良),34.553688,135.667778,eco,1066.550,15.01471,15時間0分53秒,0時間59分7秒
二上,34.546511,135.68811,eco,1066.462,15.01432,15時間0分52秒,0時間59分8秒
近鉄下田,34.541478,135.704033,eco,1066.337,15.01376,15時間0分50秒,0時間59分10秒
五位堂,34.534763,135.717937,eco,1066.462,15.01432,15時間0分52秒,0時間59分8秒
築山,34.526125,135.733036,eco,1066.735,15.01554,15時間0分56秒,0時間59分4秒
大和高田,34.519757,135.742264,eco,1067.012,15.01678,15時間1分0秒,0時間59分0秒
松塚,34.520601,135.761507,eco,1066.173,15.01303,15時間0分47秒,0時間59分13秒
真菅,34.519585,135.772806,eco,1065.833,15.01151,15時間0分41秒,0時間59分19秒
耳成,34.512409,135.815071,heat,1064.910,15.00737,15時間0分27秒,0時間59分33秒
大福,34.512851,135.829756,heat,1064.296,15.00462,15時間0分17秒,0時間59分43秒
大和朝倉,34.51602,135.868933,heat,1062.463,14.99637,14時間59分47秒,1時間0分13秒
長谷寺,34.526889,135.906453,heat,1059.924,14.98489,14時間59分6秒,1時間0分54秒
榛原,34.529887,135.954747,cool,1057.776,14.97513,14時間58分30秒,1時間1分30秒
室生口大野,34.566109,136.015252,cool,1051.813,14.94781,14時間56分52秒,1時間3分8秒
三本松(奈良),34.578571,136.035851,cool,1049.772,14.93838,14時間56分18秒,1時間3分42秒
赤目口,34.599467,136.073897,heat,1046.221,14.92189,14時間55分19秒,1時間4分41秒
名張,34.621612,136.095753,heat,1043.154,14.90754,14時間54分27秒,1時間5分33秒
桔梗が丘,34.641297,136.112639,heat,1040.524,14.89517,14時間53分43秒,1時間6分17秒
美旗,34.662989,136.133022,heat,1037.560,14.88114,14時間52分52秒,1時間7分8秒
伊賀神戸,34.673639,136.152854,heat,1035.737,14.87248,14時間52分21秒,1時間7分39秒
青山町,34.672848,136.177763,heat,1034.888,14.86843,14時間52分6秒,1時間7分54秒
伊賀上津,34.682695,136.205088,heat,1032.871,14.85879,14時間51分32秒,1時間8分28秒
西青山,34.676518,136.237988,cool,1032.282,14.85597,14時間51分21秒,1時間8分39秒
東青山,34.675599,136.321627,cool,1029.310,14.84167,14時間50分30秒,1時間9分30秒
榊原温泉口,34.67468,136.348576,cool,1028.425,14.83740,14時間50分15秒,1時間9分45秒
大三,34.664058,136.368896,eco,1028.775,14.83909,14時間50分21秒,1時間9分39秒
伊勢石橋,34.656783,136.408034,eco,1028.111,14.83588,14時間50分9秒,1時間9分51秒
伊勢中川,34.635028,136.477894,heat,1027.853,14.83464,14時間50分5秒,1時間9分55秒
新居,34.786338,136.115903,eco,1025.713,14.82427,14時間49分27秒,1時間10分33秒
西大手,34.766923,136.124675,eco,1027.344,14.83217,14時間49分56秒,1時間10分4秒
上野市,34.767654,136.129419,eco,1027.091,14.83095,14時間49分51秒,1時間10分9秒
広小路(三重),34.767054,136.134427,eco,1026.962,14.83032,14時間49分49秒,1時間10分11秒
茅町,34.761524,136.135732,eco,1027.473,14.83280,14時間49分58秒,1時間10分2秒
桑町,34.754164,136.136621,eco,1028.184,14.83624,14時間50分10秒,1時間9分50秒
猪田道,34.735424,136.140352,cool,1029.942,14.84472,14時間50分41秒,1時間9分19秒
市部,34.726245,136.148661,cool,1030.559,14.84769,14時間50分52秒,1時間9分8秒
依那古,34.715199,136.15318,cool,1031.509,14.85226,14時間51分8秒,1時間8分52秒
丸山(三重),34.704381,136.157461,cool,1032.446,14.85675,14時間51分24秒,1時間8分36秒
上林,34.694998,136.161219,heat,1033.257,14.86064,14時間51分38秒,1時間8分22秒
比土,34.675828,136.16047,heat,1035.230,14.87006,14時間52分12秒,1時間7分48秒
岡寺,34.473963,135.796088,heat,1069.519,15.02794,15時間1分41秒,0時間58分19秒
飛鳥,34.464928,135.79816,heat,1070.349,15.03162,15時間1分54秒,0時間58分6秒
壺阪山,34.449508,135.794819,heat,1072.033,15.03907,15時間2分21秒,0時間57分39秒
市尾,34.441731,135.776488,heat,1073.527,15.04566,15時間2分44秒,0時間57分16秒
葛,34.431446,135.759914,heat,1075.207,15.05304,15時間3分11秒,0時間56分49秒
薬水,34.407806,135.74323,heat,1078.236,15.06628,15時間3分59秒,0時間56分1秒
福神,34.395466,135.750185,heat,1079.209,15.07052,15時間4分14秒,0時間55分46秒
大阿太,34.388359,135.766434,cool,1079.296,15.07089,15時間4分15秒,0時間55分45秒
下市口,34.383998,135.786888,cool,1078.946,15.06937,15時間4分10秒,0時間55分50秒
越部,34.38614,135.80262,cool,1078.123,15.06579,15時間3分57秒,0時間56分3秒
六田,34.390051,135.822943,eco,1076.947,15.06066,15時間3分38秒,0時間56分22秒
大和上市,34.39572,135.845691,eco,1075.503,15.05434,15時間3分16秒,0時間56分44秒
吉野神宮,34.390191,135.848211,eco,1075.965,15.05636,15時間3分23秒,0時間56分37秒
吉野(奈良),34.376848,135.853486,eco,1077.113,15.06138,15時間3分41秒,0時間56分19秒
近鉄四日市（あすなろう四日市）,34.966495,136.618352,eco,988.907,14.63920,14時間38分21秒,1時間21分39秒
中川原,34.969242,136.602715,eco,989.183,14.64063,14時間38分26秒,1時間21分34秒
伊勢松本,34.969772,136.590736,eco,989.556,14.64257,14時間38分33秒,1時間21分27秒
伊勢川島,34.977688,136.566934,eco,989.598,14.64279,14時間38分34秒,1時間21分26秒
高角,34.983287,136.554488,cool,989.473,14.64214,14時間38分32秒,1時間21分28秒
桜(三重),34.996586,136.541611,cool,988.579,14.63749,14時間38分15秒,1時間21分45秒
菰野,35.0087,136.517368,heat,988.220,14.63562,14時間38分8秒,1時間21分52秒
中菰野,35.012297,136.50425,heat,988.330,14.63619,14時間38分10秒,1時間21分50秒
大羽根園,35.012521,136.49417,heat,988.674,14.63798,14時間38分17秒,1時間21分43秒
湯の山温泉,35.01159,136.473617,heat,989.520,14.64238,14時間38分33秒,1時間21分27秒
伊勢中原,34.6148,136.497531,heat,1029.237,14.84132,14時間50分29秒,1時間9分31秒
松ヶ崎(三重),34.596469,136.518937,heat,1030.369,14.84678,14時間50分48秒,1時間9分12秒
東松阪,34.565543,136.546122,heat,1032.601,14.85750,14時間51分27秒,1時間8分33秒
櫛田,34.548879,136.583069,heat,1033.039,14.85959,14時間51分35秒,1時間8分25秒
漕代,34.541013,136.601001,heat,1033.233,14.86052,14時間51分38秒,1時間8分22秒
斎宮,34.537877,136.615389,eco,1033.064,14.85971,14時間51分35秒,1時間8分25秒
明星,34.531112,136.642597,eco,1032.833,14.85861,14時間51分31秒,1時間8分29秒
明野,34.521497,136.668815,eco,1032.937,14.85911,14時間51分33秒,1時間8分27秒
小俣(三重),34.512746,136.685163,eco,1033.289,14.86079,14時間51分39秒,1時間8分21秒
宮町,34.497829,136.698526,cool,1034.382,14.86602,14時間51分58秒,1時間8分2秒
宇治山田,34.488256,136.714002,heat,1034.854,14.86827,14時間52分6秒,1時間7分54秒
五十鈴川,34.476433,136.727287,heat,1035.634,14.87199,14時間52分19秒,1時間7分41秒
朝熊,34.477195,136.757357,eco,1034.555,14.86684,14時間52分1秒,1時間7分59秒
池の浦,34.479104,136.818533,eco,1032.339,14.85624,14時間51分22秒,1時間8分38秒
二階堂,34.602121,135.79553,eco,1056.647,14.96999,14時間58分12秒,1時間1分48秒
前栽,34.600996,135.816536,eco,1055.938,14.96675,14時間58分0秒,1時間2分0秒
柏原南口,34.58153,135.624956,heat,1065.473,15.00989,15時間0分36秒,0時間59分24秒
赤堀,34.95919,136.6104,eco,989.938,14.64455,14時間38分40秒,1時間21分20秒
日永,34.95594,136.604409,eco,990.484,14.64738,14時間38分51秒,1時間21分9秒
南日永,34.949949,136.601015,eco,991.218,14.65118,14時間39分4秒,1時間20分56秒
泊(三重),34.940375,136.598491,eco,992.288,14.65672,14時間39分24秒,1時間20分36秒
追分(三重),34.933931,136.596174,cool,993.030,14.66055,14時間39分38秒,1時間20分22秒
小古曽,34.928701,136.592322,heat,993.702,14.66402,14時間39分50秒,1時間20分10秒
内部,34.925515,136.58697,heat,994.219,14.66668,14時間40分0秒,1時間20分0秒
西日野,34.952896,136.591163,heat,991.267,14.65144,14時間39分5秒,1時間20分55秒
中之郷,34.479577,136.845542,cool,1031.406,14.85176,14時間51分6秒,1時間8分54秒
志摩赤崎,34.470028,136.84197,cool,1032.515,14.85708,14時間51分26秒,1時間8分34秒
船津(近畿日本鉄道),34.456974,136.841562,cool,1033.885,14.86364,14時間51分49秒,1時間8分11秒
加茂(三重),34.444164,136.846562,cool,1035.054,14.86922,14時間52分9秒,1時間7分51秒
松尾(三重),34.432726,136.840144,heat,1036.452,14.87588,14時間52分33秒,1時間7分27秒
白木,34.429218,136.831192,heat,1037.108,14.87900,14時間52分44秒,1時間7分16秒
五知,34.407259,136.810655,heat,1040.060,14.89298,14時間53分35秒,1時間6分25秒
沓掛,34.394149,136.814427,heat,1041.299,14.89882,14時間53分56秒,1時間6分4秒
上之郷,34.379334,136.811422,eco,1042.937,14.90652,14時間54分23秒,1時間5分37秒
志摩磯部,34.36959,136.805806,eco,1044.133,14.91213,14時間54分44秒,1時間5分16秒
穴川(三重),34.358742,136.815975,eco,1044.930,14.91586,14時間54分57秒,1時間5分3秒
志摩横山,34.334208,136.818053,eco,1047.415,14.92745,14時間55分39秒,1時間4分21秒
鵜方,34.329332,136.825747,eco,1047.674,14.92865,14時間55分43秒,1時間4分17秒
志摩神明,34.3162,136.829977,eco,1048.904,14.93436,14時間56分4秒,1時間3分56秒
賢島,34.308529,136.819285,eco,1050.048,14.93966,14時間56分23秒,1時間3分37秒
生駒,34.693082,135.698006,heat,1051.395,14.94589,14時間56分45秒,1時間3分15秒
鳥居前,34.692439,135.696151,cool,1051.534,14.94653,14時間56分47秒,1時間3分13秒
菜畑,34.685535,135.706769,heat,1051.799,14.94775,14時間56分52秒,1時間3分8秒
一分,34.675408,135.707992,heat,1052.763,14.95219,14時間57分8秒,1時間2分52秒
南生駒,34.665484,135.708769,heat,1053.725,14.95661,14時間57分24秒,1時間2分36秒
萩の台,34.656974,135.708967,heat,1054.569,14.96048,14時間57分38秒,1時間2分22秒
東山(奈良),34.648633,135.7085,heat,1055.422,14.96439,14時間57分52秒,1時間2分8秒
元山上口,34.640562,135.700887,heat,1056.533,14.96947,14時間58分10秒,1時間1分50秒
平群,34.629291,135.704345,eco,1057.524,14.97399,14時間58分26秒,1時間1分34秒
竜田川,34.617272,135.704559,eco,1058.719,14.97942,14時間58分46秒,1時間1分14秒
勢野北口,34.606098,135.700979,eco,1059.980,14.98514,14時間59分7秒,1時間0分53秒
信貴山下,34.600935,135.695172,cool,1060.728,14.98853,14時間59分19秒,1時間0分41秒
黒田(奈良),34.56841,135.777794,cool,1060.729,14.98854,14時間59分19秒,1時間0分41秒
但馬,34.569462,135.768269,cool,1060.997,14.98975,14時間59分23秒,1時間0分37秒
箸尾,34.570287,135.751245,cool,1061.584,14.99240,14時間59分33秒,1時間0分27秒
池部,34.578755,135.737166,eco,1061.288,14.99106,14時間59分28秒,1時間0分32秒
佐味田川,34.585213,135.731047,eco,1060.882,14.98923,14時間59分21秒,1時間0分39秒
大輪田,34.589173,135.720328,heat,1060.909,14.98935,14時間59分22秒,1時間0分38秒
近鉄新庄,34.489105,135.727338,cool,1070.678,15.03308,15時間1分59秒,0時間58分1秒
忍海,34.476062,135.731988,cool,1071.806,15.03807,15時間2分17秒,0時間57分43秒
伊勢若松,34.869431,136.616765,eco,998.911,14.69074,14時間41分27秒,1時間18分33秒
柳,34.871381,136.595947,eco,999.446,14.69347,14時間41分36秒,1時間18分24秒
鈴鹿市,34.883899,136.582812,cool,998.629,14.68930,14時間41分21秒,1時間18分39秒
三日市,34.880232,136.562316,cool,999.732,14.69493,14時間41分42秒,1時間18分18秒
平田町,34.875124,136.542406,heat,1000.965,14.70121,14時間42分4秒,1時間17分56秒
河内小阪,34.66394,135.5815,heat,1059.001,14.98070,14時間58分51秒,1時間1分9秒
八戸ノ里,34.663721,135.589475,heat,1058.699,14.97933,14時間58分46秒,1時間1分14秒
若江岩田,34.66311,135.608315,heat,1057.997,14.97614,14時間58分34秒,1時間1分26秒
河内花園,34.662713,135.618347,heat,1057.632,14.97448,14時間58分28秒,1時間1分32秒
東花園,34.662388,135.626808,eco,1057.322,14.97306,14時間58分23秒,1時間1分37秒
瓢箪山(大阪),34.66196,135.639143,eco,1056.868,14.97099,14時間58分16秒,1時間1分44秒
枚岡,34.669579,135.648067,eco,1055.748,14.96588,14時間57分57秒,1時間2分3秒
額田(大阪),34.675181,135.651086,cool,1055.067,14.96276,14時間57分46秒,1時間2分14秒
石切,34.684739,135.654996,cool,1053.956,14.95767,14時間57分28秒,1時間2分32秒
東生駒,34.691729,135.710488,cool,1051.031,14.94421,14時間56分39秒,1時間3分21秒
富雄,34.694229,135.734825,cool,1049.810,14.93856,14時間56分19秒,1時間3分41秒
学園前(奈良),34.697018,135.749713,cool,1048.938,14.93452,14時間56分4秒,1時間3分56秒
菖蒲池,34.69796,135.761331,heat,1048.382,14.93194,14時間55分55秒,1時間4分5秒
新大宮,34.685434,135.810744,eco,1047.683,14.92869,14時間55分43秒,1時間4分17秒
近鉄奈良,34.684323,135.827472,eco,1047.137,14.92615,14時間55分34秒,1時間4分26秒
服部川,34.626481,135.641102,heat,1060.333,14.98674,14時間59分12秒,1時間0分48秒
信貴山口,34.619967,135.642118,heat,1060.943,14.98950,14時間59分22秒,1時間0分38秒
喜志,34.522647,135.607137,heat,1072.075,15.03926,15時間2分21秒,0時間57分39秒
富田林,34.504166,135.600413,heat,1074.193,15.04859,15時間2分55秒,0時間57分5秒
富田林西口,34.500302,135.596347,heat,1074.742,15.05100,15時間3分4秒,0時間56分56秒
川西(大阪),34.491992,135.590701,eco,1075.800,15.05564,15時間3分20秒,0時間56分40秒
滝谷不動,34.481355,135.586665,eco,1077.025,15.06100,15時間3分40秒,0時間56分20秒
汐ノ宮,34.466962,135.579188,cool,1078.764,15.06858,15時間4分7秒,0時間55分53秒
河内長野,34.450684,135.573172,cool,1080.634,15.07670,15時間4分36秒,0時間55分24秒
長田(大阪),34.678747,135.591919,heat,1057.103,14.97207,14時間58分19秒,1時間1分41秒
荒本,34.678627,135.604912,heat,1056.588,14.96972,14時間58分11秒,1時間1分49秒
吉田(大阪),34.680294,135.624135,eco,1055.644,14.96540,14時間57分55秒,1時間2分5秒
新石切,34.680133,135.640859,eco,1054.985,14.96239,14時間57分45秒,1時間2分15秒
白庭台,34.720345,135.716686,eco,1047.922,14.92980,14時間55分47秒,1時間4分13秒
学研北生駒,34.724789,135.723038,cool,1047.224,14.92656,14時間55分36秒,1時間4分24秒
